ID,order,family,specie,y,x
62,Trichoptera,Ecnomidae,Sem Informações,"-22,9469","-43,2923"
6081,Siluriformes,Heptapteridae,Rhamdia quelen,"-22,6167","-42,7167"
3783,Odonata,Aeshnidae,Anax concolor,"-22,4246","-42,743"
1272,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,951","-42,8133"
3899,Odonata,Aeshnidae,Anax concolor,"-22,5414","-42,8089"
5772,Cichliformes,Cichlidae,Oreochromis niloticus,"-22,6928","-42,9553"
3312,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
5888,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,6003","-43,2658"
972,Actinopterygii,Siluriformes,Trichomycterus,"-22,6522","-43,4017"
4925,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5783","-43,0639"
7160,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-22,7131","-42,9525"
1128,Insecta,Odonata,Orthemis,"-22,9273","-43,3013"
2543,Actinopterygii,Siluriformes,Parotocinclus,"-22,5967","-43,2381"
4212,Siluriformes,Callichthyidae,Scleromystax barbatus,"-22,9683","-43,4964"
6664,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9853","-43,4903"
3904,Odonata,Aeshnidae,Castoraeschna castor,"-22,4697","-42,7588"
960,Actinopterygii,Siluriformes,Trichomycterus,"-22,6147","-43,3889"
2856,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,5342","-43,0386"
1043,Insecta,Odonata,Heteragrion,"-22,9273","-43,3013"
3775,Odonata,Aeshnidae,Castoraeschna castor,"-22,4697","-42,7583"
7091,Cyprinodontiformes,Poeciliidae,Phalloceros anisophallos,"-22,6133","-43,4108"
6700,Siluriformes,Trichomycteridae,Trichomycterus zonatus,"-22,9183","-43,4422"
1008,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
3281,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9492","-42,704"
874,Actinopterygii,Siluriformes,Sem Informações,"-22,5709","-42,9868"
3807,Odonata,Aeshnidae,Coryphaeschna adnexa,"-22,4511","-42,7711"
996,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
475,Trichoptera,Hydropsychidae,Sem Informações,"-22,9469","-43,2923"
1697,Actinopterygii,Siluriformes,Scleromystax,"-22,4789","-42,6572"
696,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
3284,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9492","-42,704"
3706,Hemiptera,Veliidae,Rhagovelia itatiaiana,"-22,9488","-43,2861"
3333,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9457","-42,8888"
704,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
1283,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9367","-42,8587"
1539,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
4404,Characiformes,Characidae,Astyanax janeiroensis,"-22,6753","-42,9733"
3308,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
1529,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
1394,Actinopterygii,Atheriniformes,Atherinella,"-22,8872","-43,38"
1733,Actinopterygii,Siluriformes,Scleromystax,"-22,6122","-43,4181"
36,Trichoptera,Leptoceridae,Sem Informações,"-22,9542","-43,2916"
988,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
1522,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
3515,Actinopterygii,Cyprinodontiformes,Kryptolebias,"-22,7958","-43,3236"
2286,Actinopterygii,Siluriformes,Pimelodella,"-22,5039","-42,8931"
877,Actinopterygii,Siluriformes,Trichomycterus,"-22,5794","-43,4361"
4298,Carangiaria,Centropomidae,Centropomus parallelus,"-22,7131","-42,9525"
1684,Actinopterygii,Siluriformes,Hoplosternum,"-22,713","-42,9521"
3288,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,943","-42,7323"
1479,Actinopterygii,Atheriniformes,Atherinella,"-22,9492","-42,704"
6490,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,4356","-42,7589"
1288,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
422,Trichoptera,Leptoceridae,Sem Informações,"-22,9489","-43,2858"
2713,Actinopterygii,Siluriformes,Hisonotus,"-22,4789","-42,6572"
6514,Siluriformes,Loricariidae,Pseudotothyris janeirensis,"-22,4489","-42,7717"
1516,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
6116,Siluriformes,Loricariidae,Pseudotothyris obtusa,"-22,5831","-43,4469"
6091,Siluriformes,Heptapteridae,Sem informação,"-22,5694","-43,1989"
1115,Insecta,Odonata,Brechmorhoga,"-22,9273","-43,3013"
1306,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9543","-42,695"
151,Trichoptera,Leptoceridae,Oecetis amazonica,"-22,4306","-42,7707"
3889,Odonata,Aeshnidae,Anax concolor,"-22,5405","-42,8111"
3295,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9367","-42,8587"
3636,Hemiptera,Veliidae,Rhagovelia macta,"-22,9593","-43,447"
2849,Actinopterygii,Siluriformes,Parotocinclus,"-22,8942","-42,7941"
4208,Siluriformes,Callichthyidae,Corydoras nattereri,"-22,5622","-43,2561"
28,Trichoptera,Calamoceratidae,Sem Informações,"-22,9542","-43,2916"
3742,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4684","-42,7591"
5536,Characiformes,Crenuchidae,Sem informação,"-22,5831","-43,4469"
6336,Siluriformes,Loricariidae,Hemipsilichthys gobio,"-22,5428","-43,0664"
2631,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4994","-42,9786"
424,Trichoptera,Helicopsychidae,Sem Informações,"-22,9489","-43,2858"
1472,Actinopterygii,Atheriniformes,Atherinella,"-22,951","-42,8133"
5446,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,9661","-43,2225"
3808,Odonata,Aeshnidae,Rhionaeschna serrana,"-22,4328","-42,771"
4436,Characiformes,Characidae,Oligosarcus hepsetus,"-22,8665","-43,0031"
6217,Siluriformes,Heptapteridae,Sem informação,"-22,5622","-43,2561"
1431,Actinopterygii,Atheriniformes,Atherinella,"-23,071","-43,5676"
3627,Hemiptera,Veliidae,Rhagovelia itatiaiana,"-22,9339","-43,45"
1093,Insecta,Odonata,Orthemis,"-22,9621","-43,289"
695,Diptera,Chironomidae,Sem Informações,"-22,9597","-43,2758"
3910,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4523","-42,7713"
832,Insecta,Coleoptera,Neoelmis,"-22,9636","-43,2667"
3988,Pleuronectiformes,Achiridae,Achirus lineatus,"-22,9029","-43,1739"
4388,Characiformes,Characidae,Astyanax hastatus,"-22,9942","-43,495"
4887,Characiformes,Characidae,Astyanax janeiroensis,"-22,4489","-42,7717"
1475,Actinopterygii,Atheriniformes,Atherinella,"-22,951","-42,8133"
7007,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,6133","-43,4108"
2711,Actinopterygii,Siluriformes,Schizolecis,"-22,4189","-42,6217"
3858,Odonata,Aeshnidae,Remartinia luteipennis,"-22,4191","-42,7385"
1483,Actinopterygii,Atheriniformes,Atherinella,"-22,9492","-42,704"
2359,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,4156","-42,5876"
3422,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9736","-43,2108"
1221,Actinopterygii,Pleuronectiformes,Achirus,"-22,9367","-42,7222"
6634,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9408","-43,4033"
74,Trichoptera,Hydropsychidae,Macrostemum diagramma,"-22,9488","-43,286"
6284,Siluriformes,Loricariidae,Hemipsilichthys gobio,"-22,525","-43,0314"
3137,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5728","-43,0349"
4510,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
5979,Siluriformes,Heptapteridae,Rhamdia quelen,"-22,4164","-42,753"
1048,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
2385,Actinopterygii,Siluriformes,Rhamdia,"-22,8942","-42,7941"
5501,Characiformes,Crenuchidae,Sem informação,"-22,4214","-42,7389"
1275,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,951","-42,8133"
968,Actinopterygii,Siluriformes,Trichomycterus,"-22,5897","-43,4333"
2938,Actinopterygii,Siluriformes,Hypostomus,"-22,6122","-43,4181"
3305,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
3870,Odonata,Aeshnidae,Anax concolor,"-22,499","-42,8579"
2172,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5925","-43,414"
66,Trichoptera,Philopotamidae,Sem Informações,"-22,9469","-43,2923"
7024,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9661","-43,2225"
1127,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
5728,Cichliformes,Cichlidae,Australoheros macacuensis,"-22,5031","-42,894"
5396,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,9167","-43,4167"
3368,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,88"
6104,Siluriformes,Loricariidae,Pseudotothyris obtusa,"-22,5831","-43,4469"
2923,Actinopterygii,Siluriformes,Schizolecis,"-22,5897","-43,4333"
2438,Actinopterygii,Characiformes,Nannostomus,"-22,6122","-43,4181"
1126,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
3334,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9543","-42,695"
5868,Characiformes,Erythrinidae,Hoplias malabaricus,"-23,0139","-43,4864"
901,Actinopterygii,Siluriformes,Homodiaetus,"-22,5039","-42,8931"
1541,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
775,Ephemeroptera,Baetidae,Sem Informações,"-22,9332","-43,4481"
1264,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,945","-42,7507"
3817,Odonata,Aeshnidae,Coryphaeschna adnexa,"-22,4511","-42,7711"
6207,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,6211","-43,2419"
2096,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5162","-42,6081"
5196,Characiformes,Characidae,Sem informaçao,"-22,5858","-43,0692"
2634,Actinopterygii,Siluriformes,Otothyris,"-22,5039","-42,8931"
3375,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5533","-42,693"
5227,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,4353","-42,7589"
1469,Actinopterygii,Atheriniformes,Atherinella,"-22,951","-42,8133"
6453,Siluriformes,Loricariidae,Hisonotus notatus,"-22,5031","-42,894"
2842,Actinopterygii,Siluriformes,Schizolecis,"-22,4036","-42,589"
4908,Characiformes,Characidae,Bryconamericus tenuis,"-22,4356","-42,7589"
412,Trichoptera,Polycentropodidae,Sem Informações,"-22,9574","-43,2776"
5547,Characiformes,Crenuchidae,Characidium vidali,"-22,5922","-43,1122"
3843,Odonata,Aeshnidae,Remartinia luteipennis,"-22,4212","-42,7341"
1511,Actinopterygii,Atheriniformes,Atherinella,"-22,9367","-42,8587"
478,Trichoptera,Philopotamidae,Sem Informações,"-22,9469","-43,2923"
3135,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9642","-43,2111"
3972,Cyprinodontiformes,Anablepidae,Jenynsia multidentata,"-22,9689","-42,9039"
1825,Actinopterygii,Characiformes,Sem Informações,"-22,5709","-42,9868"
4864,Characiformes,Characidae,Astyanax janeiroensis,"-22,4356","-42,7589"
6864,Siluriformes,Trichomycteridae,Sem informação,"-22,5925","-42,8889"
4421,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,6753","-42,9733"
3285,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9492","-42,704"
1824,Actinopterygii,Characiformes,Sem Informações,"-22,4897","-42,7011"
5968,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,6408","-43,2228"
7138,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,5658","-43,1836"
1484,Actinopterygii,Atheriniformes,Atherinella,"-22,9492","-42,704"
6429,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,5031","-42,894"
5157,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
6118,Siluriformes,Heptapteridae,Acentronichthys leptos,"-22,6167","-42,7167"
1886,Actinopterygii,Characiformes,Characidium,"-22,3966","-42,584"
3407,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,5858","-43,4383"
1279,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9492","-42,704"
4397,Characiformes,Characidae,Astyanax hastatus,"-22,9742","-43,4147"
4379,Siluriformes,Callichthyidae,Callichthys callichthys,"-22,9147","-42,9139"
1696,Actinopterygii,Siluriformes,Scleromystax,"-22,4789","-42,6572"
1213,Actinopterygii,Pleuronectiformes,Achirus,"-22,9492","-42,704"
2378,Actinopterygii,Siluriformes,Pimelodella,"-22,5533","-42,693"
4265,Siluriformes,Callichthyidae,Corydoras nattereri,"-22,4356","-42,7589"
6465,Siluriformes,Loricariidae,Sem informação,"-22,5336","-42,9281"
2934,Actinopterygii,Siluriformes,Schizolecis,"-22,5781","-43,3928"
4231,Carangiaria,Centropomidae,Centropomus undecimalis,"-22,6753","-42,9733"
4752,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
4804,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,9167","-43,4167"
6662,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9714","-43,4228"
3359,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9633","-42,8403"
458,Trichoptera,Calamoceratidae,Sem Informações,"-22,9542","-43,2916"
4735,Characiformes,Characidae,Sem informaçao,"-22,6231","-43,2306"
1150,Insecta,Odonata,Orthemis,"-22,453","-42,772"
4008,Pleuronectiformes,Achiridae,Achirus lineatus,"-22,7131","-42,9525"
3229,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,88"
1096,Insecta,Odonata,Orthemis,"-22,9621","-43,289"
719,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
2001,Actinopterygii,Characiformes,Hoplias,"-22,5869","-43,4072"
961,Actinopterygii,Siluriformes,Trichomycterus,"-22,5494","-43,3039"
4616,Characiformes,Characidae,Bryconamericus microcephalus,"-22,6003","-43,2658"
1408,Actinopterygii,Atheriniformes,Atherinella,"-22,7147","-43,1319"
3726,Odonata,Aeshnidae,Gynacantha mexicana,"-22,537","-42,785"
268,Trichoptera,Xiphocentronidae,Sem Informações,"-22,9361","-43,4133"
4365,Siluriformes,Callichthyidae,Scleromystax barbatus,"-22,8125","-42,6569"
6106,Siluriformes,Loricariidae,Rineloricaria steindachneri,"-22,5831","-43,4469"
1118,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
6,Trichoptera,Polycentropodidae,Sem Informações,"-22,9564","-43,2899"
5734,Characiformes,Crenuchidae,Sem informação,"-22,4211","-42,7386"
1162,Insecta,Odonata,Tramea,"-22,453","-42,772"
5216,Characiformes,Characidae,Sem informaçao,"-22,6753","-42,9736"
273,Trichoptera,Hydrobiosidae,Sem Informações,"-22,9332","-43,4806"
1282,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,943","-42,7323"
4442,Characiformes,Characidae,Sem informaçao,"-22,5858","-43,0692"
5030,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,6211","-43,2419"
1454,Actinopterygii,Atheriniformes,Atherinella,"-22,9317","-42,8417"
2836,Actinopterygii,Siluriformes,Ancistrus,"-22,6152","-42,7362"
5560,Characiformes,Crenuchidae,Characidium vidali,"-22,5831","-43,4469"
1219,Actinopterygii,Pleuronectiformes,Achirus,"-22,9367","-42,7222"
6456,Siluriformes,Loricariidae,Sem informação,"-22,8125","-42,6569"
3307,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9375","-42,7862"
3767,Odonata,Aeshnidae,Castoraeschna castor,"-22,4306","-42,7708"
4854,Characiformes,Characidae,Sem informaçao,"-22,7856","-43,3117"
969,Actinopterygii,Siluriformes,Trichomycterus,"-22,5792","-43,4342"
3514,Actinopterygii,Cyprinodontiformes,Notholebias,"-22,9168","-42,9313"
4382,Siluriformes,Callichthyidae,Scleromystax barbatus,"-22,9661","-43,4797"
400,Trichoptera,Hydroptilidae,Sem Informações,"-22,9594","-43,2778"
1320,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9417","-42,88"
5421,Cichliformes,Cichlidae,Sem informação,"-22,9167","-43,4167"
3072,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,6136","-43,2281"
1749,Actinopterygii,Perciformes,Centropomus,"-22,6933","-43,0161"
1528,Actinopterygii,Atheriniformes,Atherinella,"-22,9543","-42,695"
1299,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
459,Trichoptera,Hydrobiosidae,Sem Informações,"-22,9542","-43,2916"
70,Trichoptera,Ecnomidae,Sem Informações,"-22,9488","-43,286"
6476,Siluriformes,Loricariidae,Rineloricaria nigricauda,"-22,4489","-42,7717"
6967,Siluriformes,Trichomycteridae,Listrura nematopteryx,"-22,5622","-43,2561"
2299,Actinopterygii,Siluriformes,Pimelodella,"-22,5723","-43,0346"
6791,Cyprinodontiformes,Poeciliidae,Poecilia vivipara,"-23,0231","-43,5017"
3984,Pleuronectiformes,Achiridae,Achirus lineatus,"-22,9029","-43,1739"
3868,Odonata,Aeshnidae,Anax concolor,"-22,4643","-42,7242"
1178,Insecta,Odonata,Tramea,"-22,453","-42,772"
5519,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4347","-42,7686"
6663,Cyprinodontiformes,Poeciliidae,Phalloceros harpagos,"-22,9133","-42,9164"
1545,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
746,Ephemeroptera,Leptophlebiidae,Sem Informações,"-22,9332","-43,4481"
4477,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,9997","-43,4231"
6102,Siluriformes,Heptapteridae,Pimelodella lateristriga,"-22,4353","-42,7589"
697,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
6516,Siluriformes,Loricariidae,Ancistrus multispinis,"-22,5914","-43,0908"
2238,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5792","-43,434"
1295,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9375","-42,7862"
854,Insecta,Coleoptera,Heterelmis,"-22,9636","-43,2667"
3890,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4683","-42,7588"
398,Trichoptera,Hydropsychidae,Sem Informações,"-22,9469","-43,2923"
5959,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,4164","-42,753"
7073,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,5167","-42,9667"
7084,Siluriformes,Trichomycteridae,Sem informação,"-22,5336","-42,9281"
67,Trichoptera,Xiphocentronidae,Sem Informações,"-22,9469","-43,2923"
6450,Siluriformes,Loricariidae,Hypostomus punctatus,"-22,5944","-43,1317"
3897,Odonata,Aeshnidae,Anax concolor,"-22,5445","-42,8117"
6650,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,975","-43,4594"
2921,Actinopterygii,Siluriformes,Ancistrus,"-22,5897","-43,4333"
1261,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9417","-42,8153"
1312,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9633","-42,8403"
5556,Characiformes,Crenuchidae,Sem informação,"-22,5694","-43,1989"
265,Trichoptera,Helicopsychidae,Sem Informações,"-22,9361","-43,4133"
6246,Gymnotiformes,Gymnotidae,Gymnotus pantherinus,"-22,5622","-43,2561"
2811,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,5249","-43,0309"
2801,Actinopterygii,Siluriformes,Schizolecis,"-22,4156","-42,5876"
2162,Actinopterygii,Gymnotiformes,Gymnotus,"-22,5216","-42,6301"
1718,Actinopterygii,Siluriformes,Corydoras,"-22,5533","-42,693"
2637,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4936","-42,9083"
1317,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9417","-42,88"
2244,Actinopterygii,Siluriformes,Acentronichthys,"-22,5967","-43,2381"
380,Trichoptera,Ecnomidae,Sem Informações,"-22,9469","-43,2923"
262,Trichoptera,Leptoceridae,Sem Informações,"-22,4955","-42,9974"
3387,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,6006","-43,0917"
6026,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,4336","-42,7606"
6421,Siluriformes,Loricariidae,Sem informação,"-22,5031","-42,894"
3512,Actinopterygii,Cyprinodontiformes,Leptolebias,"-22,9288","-42,8695"
3366,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9417","-42,88"
5553,Characiformes,Crenuchidae,Sem informação,"-22,5694","-43,1989"
1309,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9633","-42,8403"
2809,Actinopterygii,Siluriformes,Neoplecostomus,"-22,5249","-43,0317"
1122,Insecta,Odonata,Macrothemis,"-22,9273","-43,3013"
4186,Siluriformes,Callichthyidae,Callichthys callichthys,"-23,0167","-43,5167"
1485,Actinopterygii,Atheriniformes,Atherinella,"-22,9492","-42,704"
708,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
4898,Characiformes,Characidae,Sem informaçao,"-22,4356","-42,7589"
1467,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
1719,Actinopterygii,Siluriformes,Scleromystax,"-22,5533","-42,693"
7116,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9189","-42,9156"
1676,Actinopterygii,Siluriformes,Corydoras,"-22,5723","-43,0346"
3329,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,951","-42,8017"
6485,Siluriformes,Heptapteridae,Sem informação,"-22,5944","-43,1317"
2065,Actinopterygii,Characiformes,Hoplias,"-22,9587","-43,4458"
5695,Characiformes,Crenuchidae,Characidium vidali,"-22,4625","-42,6531"
3253,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,945","-42,7507"
53,Trichoptera,Helicopsychidae,Sem Informações,"-22,9585","-43,2774"
5209,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
4613,Characiformes,Characidae,Sem informaçao,"-22,5831","-43,4469"
2418,Actinopterygii,Siluriformes,Pimelodella,"-22,6522","-43,4017"
1143,Insecta,Odonata,Erythemis,"-22,453","-42,772"
3070,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,6211","-43,2419"
715,Diptera,Chironomidae,Sem Informações,"-22,9489","-43,2858"
1461,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,8153"
3766,Odonata,Aeshnidae,Gynacantha nervosa,"-22,4532","-42,7704"
7168,Siluriformes,Trichomycteridae,Sem informação,"-22,5783","-43,0639"
5724,Characiformes,Crenuchidae,Characidium vidali,"-22,4942","-42,9981"
375,Trichoptera,Philopotamidae,Chimarra kontilos,"-22,4955","-42,9974"
694,Diptera,Chironomidae,Sem Informações,"-22,9536","-43,2819"
3316,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
880,Actinopterygii,Siluriformes,Homodiaetus,"-22,5869","-43,4072"
1022,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
6417,Siluriformes,Loricariidae,Ancistrus multispinis,"-22,4489","-42,7717"
3327,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,951","-42,8017"
3228,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9417","-42,88"
993,Insecta,Odonata,Hetaerina,"-22,959","-43,2774"
5676,Characiformes,Crenuchidae,Sem informação,"-22,4942","-42,9981"
2932,Actinopterygii,Siluriformes,Ancistrus,"-22,5781","-43,3928"
6654,Cyprinodontiformes,Poeciliidae,Sem informação,"-22,9756","-43,4956"
1257,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9417","-42,8153"
31,Trichoptera,Helicopsychidae,Sem Informações,"-22,9542","-43,2916"
4827,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
4756,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
6443,Siluriformes,Loricariidae,Schizolecis guntheri,"-22,4214","-42,7386"
6093,Siluriformes,Loricariidae,Sem informação,"-22,6167","-42,7167"
1543,Actinopterygii,Atheriniformes,Atherinella,"-22,9633","-42,8403"
1628,Actinopterygii,Siluriformes,Scleromystax,"-22,4465","-42,7521"
2831,Actinopterygii,Siluriformes,Schizolecis,"-22,5216","-42,6301"
6131,Siluriformes,Loricariidae,Rineloricaria nigricauda,"-22,5831","-43,4469"
1095,Insecta,Odonata,Orthemis,"-22,9621","-43,289"
1112,Insecta,Odonata,Macrothemis,"-22,959","-43,2774"
267,Trichoptera,Leptoceridae,Sem Informações,"-22,9361","-43,4133"
5056,Characiformes,Characidae,Sem informaçao,"-22,5622","-43,2561"
29,Trichoptera,Ecnomidae,Sem Informações,"-22,9542","-43,2916"
6460,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,5031","-42,894"
3317,Actinopterygii,Cyprinodontiformes,Poecilia,"-22,9375","-42,7862"
649,Diptera,Dixidae,Sem Informações,"-22,9489","-43,2858"
1026,Insecta,Odonata,Hetaerina,"-22,9273","-43,3013"
4372,Siluriformes,Callichthyidae,Callichthys callichthys,"-22,9186","-42,9158"
1551,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,88"
1548,Actinopterygii,Atheriniformes,Atherinella,"-22,9417","-42,88"
2839,Actinopterygii,Siluriformes,Schizolecis,"-22,6152","-42,7362"
56,Trichoptera,Hydrobiosidae,Sem Informações,"-22,9574","-43,2776"
1276,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9492","-42,704"
474,Trichoptera,Polycentropodidae,Nyctiophylax neotropicalis,"-22,9574","-43,2776"
3247,Actinopterygii,Cyprinodontiformes,Sem Informações,"-22,9417","-42,8153"
3415,Actinopterygii,Cyprinodontiformes,Phalloceros,"-22,6522","-43,4017"
1053,Insecta,Odonata,Forcepsioneura,"-22,9621","-43,289"
940,Actinopterygii,Siluriformes,Trichomycterus,"-22,3956","-42,5845"
2850,Actinopterygii,Siluriformes,Hypostomus,"-22,8942","-42,7941"
6133,Siluriformes,Loricariidae,Sem informação,"-22,5867","-43,1842"
484,Trichoptera,Leptoceridae,Atanatolica brasiliana,"-22,9488","-43,2693"
1518,Actinopterygii,Atheriniformes,Atherinella,"-22,9375","-42,7862"
5720,Characiformes,Crenuchidae,Sem informação,"-22,5911","-43,0906"
2061,Actinopterygii,Characiformes,Hoplias,"-22,6522","-43,4017"
2442,Actinopterygii,Siluriformes,Ancistrus,"-22,4465","-42,7521"
899,Actinopterygii,Siluriformes,Trichomycterus,"-22,4994","-42,9786"
1327,Actinopterygii,Cyprinodontiformes,Jenynsia,"-22,9642","-43,2164"
2838,Actinopterygii,Siluriformes,Rineloricaria,"-22,6152","-42,7362"
77,Trichoptera,Leptoceridae,Grumichella rostrata,"-22,9488","-43,286"
6069,Siluriformes,Heptapteridae,Rhamdia quelen,"-22,9694","-43,4314"
3339,Actinopterygii,Cyprinodontiformes,Phalloptychus,"-22,9633","-42,8403"
902,Actinopterygii,Siluriformes,Trichomycterus,"-22,5667","-43,4333"
6416,Siluriformes,Loricariidae,Parotocinclus maculicauda,"-22,5031","-42,894"
2899,Actinopterygii,Siluriformes,Hypostomus,"-22,6147","-43,3889"
397,Trichoptera,Hydropsychidae,Sem Informações,"-22,9574","-43,2776"
2045,Actinopterygii,Characiformes,Hoplias,"-22,5533","-42,693"
4509,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,4164","-42,753"
