ID_,lat_x,long_y,Familia_,Ordem_
4494,"-22,465,708","-43,086,194",Hydrobiosidae,Tricoptera
4495,"-22,948,889","-43,285,833",Hydrobiosidae,Tricoptera
4496,"-22,427,286","-44,618,267",Hydrobiosidae,Tricoptera
4497,"-22,437,797","-44,605,325",Hydropsychidae,Tricoptera
4498,-23.35,"-44,733,331",Hydropsychidae,Tricoptera
4499,"-23,353,606","-44,654,442",Hydropsychidae,Tricoptera
4500,"-23,338,056","-44,622,778",Hydropsychidae,Tricoptera
4501,"-23,327,222","-44,644,444",Hydropsychidae,Tricoptera
4502,"-23,328,889","-44,681,944",Hydropsychidae,Tricoptera
4503,"-233,425","-44,605,556",Hydropsychidae,Tricoptera
4504,"-23,338,333","-44,703,056",Hydropsychidae,Tricoptera
4505,"-23,345,278","-44,722,222",Hydropsychidae,Tricoptera
4506,"-22,427,286","-44,618,267",Hydropsychidae,Tricoptera
4507,"-22,437,797","-44,605,325",Hydropsychidae,Tricoptera
4508,"-22,907,806","-44,407,889",Hydropsychidae,Tricoptera
4509,"-22,238,278","-42,059,111",Hydropsychidae,Tricoptera
4510,"-22,365,583","-42,253,639",Hydropsychidae,Tricoptera
4511,"-22,393,639","-42,305,722",Hydropsychidae,Tricoptera
4512,"-22,339,833","-4,220,375",Hydropsychidae,Tricoptera
4513,"-22,391,583","-42,485",Hydropsychidae,Tricoptera
4514,"-22,363,056","-42,310,444",Hydropsychidae,Tricoptera
4515,"-22,959,361","-43,277,833",Hydroptilidae,Tricoptera
4516,"-2,295,425","-43,291,639",Hydroptilidae,Tricoptera
4517,"-22,328,056","-44,600,333",Hydroptilidae,Tricoptera
4518,"-22,330,472","-44,615,417",Hydroptilidae,Tricoptera
4519,"-22,391,583","-42,485",Hydroptilidae,Tricoptera
4520,"-22,349,139","-44,693,856",Hydroptilidae,Tricoptera
4521,"-22,450,667","-44,614,444",Hydroptilidae,Tricoptera
4522,"-22,336,361","-44,735,278",Hydroptilidae,Tricoptera
4523,"-22,907,806","-44,407,889",Hydroptilidae,Tricoptera
4524,"-22,238,278","-42,059,111",Hydroptilidae,Tricoptera
4525,"-2,229,525",-41.88,Hydroptilidae,Tricoptera
4526,"-22,339,833","-4,220,375",Hydroptilidae,Tricoptera
4527,-23.35,"-44,733,331",Hydroptilidae,Tricoptera
4528,"-23,353,606","-44,654,442",Hydroptilidae,Tricoptera
4529,-22.95.425,"-43,291,639",Hydroptilidae,Tricoptera
4530,"-22,495","-42,998,056",Hydroptilidae,Tricoptera
4531,"-22,408,333","-42,031,361",Hydroptilidae,Tricoptera
4532,-22.95.425,"-43,291,639",Hydroptilidae,Tricoptera
4533,"-22,955,528","-43,277,722",Hydroptilidae,Tricoptera
4534,"-22,949,472","-4,328,025",Leptoceridae,Tricoptera
4535,"-22,948,833","-43,286",Leptoceridae,Tricoptera
4536,"-22,948,833","-43,286",Leptoceridae,Tricoptera
4537,"-22,958,472","-43,277,361",Leptoceridae,Tricoptera
4538,"-22,955,528","-43,277,722",Leptoceridae,Tricoptera
4539,"-22,949,472","-4,328,025",Leptoceridae,Tricoptera
4540,"-22,948,833","-43,286",Leptoceridae,Tricoptera
4541,"-22,907,806","-44,407,889",Leptoceridae,Tricoptera
4542,"-22,238,278","-42,059,111",Leptoceridae,Tricoptera
4543,-22.29.525,-41.88,Leptoceridae,Tricoptera
4544,"-22,408,333","-42,031,361",Hydropsychidae,Tricoptera
4545,"-22,907,806","-44,407,889",Hydropsychidae,Tricoptera
4546,"-2,295,425","-43,291,639",Hydropsychidae,Tricoptera
4547,"-22,328,056","-44,600,333",Hydropsychidae,Tricoptera
4548,"-22,456,556","-42,997,083",Hydropsychidae,Tricoptera
4549,"-22,447,472","-43,005,389",Hydropsychidae,Tricoptera
4550,"-22,465,167","-43,087,667",Hydropsychidae,Tricoptera
4551,"-22,465,278","-43,083,417",Hydropsychidae,Tricoptera
4552,"-22,452,333","-43,015,222",Hydropsychidae,Tricoptera
4553,"-224,695","-43,072,304",Hydropsychidae,Tricoptera
4554,"-22,470,056","-43,071,861",Hydropsychidae,Tricoptera
4555,"-22,926,192","-44,623,556",Hydropsychidae,Tricoptera
4556,"-22,449,997","-43,016,664",Hydropsychidae,Tricoptera
4557,"-22,948,833","-43,286",Hydropsychidae,Tricoptera
4558,"-22,949,472","-4,328,025",Hydropsychidae,Tricoptera
4559,"-22,948,889","-43,285,833",Hydropsychidae,Tricoptera
4560,"-22,948,833","-43,269,333",Hydropsychidae,Tricoptera
4561,"-22,948,833","-43,269,333",Hydropsychidae,Tricoptera
4562,"-22,456,389","-42,996,667",Hydropsychidae,Tricoptera
4563,"-22,464,083","-43,090,528",Limnephilidae,Tricoptera
4564,"-22,466,389","-43,082,306",Limnephilidae,Tricoptera
4565,"-224,695","-43,072,194",Hydropsychidae,Tricoptera
4566,"-22,393,639","-42,305,722",Hydropsychidae,Tricoptera
4567,"-22,391,583","-42,485",Hydropsychidae,Tricoptera
4568,"-22,959,361","-43,277,833",Hydropsychidae,Tricoptera
4569,"-22,427,389","-44,619,361",Hydropsychidae,Tricoptera
4570,"-22,926,192","-44,623,556",Hydropsychidae,Tricoptera
4571,"-22,449,997","-43,016,664",Hydropsychidae,Tricoptera
4572,"-22,959,361","-43,277,833",Hydropsychidae,Tricoptera
4573,"-22,959,361","-43,277,833",Hydropsychidae,Tricoptera
4574,"-22,959,583","-43,287,167",Hydropsychidae,Tricoptera
4575,"-22,330,472","-44,615,417",Hydropsychidae,Tricoptera
4576,"-22,447,222","-43,005,694",Hydropsychidae,Tricoptera
4577,"-22,447,472","-43,005,389",Hydropsychidae,Tricoptera
4578,"-22,448,278","-43,007,611",Hydropsychidae,Tricoptera
4579,"-22,465,708","-43,086,194",Hydropsychidae,Tricoptera
4580,"-22,468,083","-43,080,028",Hydropsychidae,Tricoptera
4581,"-22,468,083","-43,080,028",Hydropsychidae,Tricoptera
4582,"-224,695","-43,072,304",Odontoceridae,Tricoptera
4583,"-22,470,056","-43,071,861",Odontoceridae,Tricoptera
4584,"-22,495,528","-42,997,417",Odontoceridae,Tricoptera
4585,"-22,926,192","-44,623,556",Odontoceridae,Tricoptera
4586,"-22,948,889","-43,285,833",Odontoceridae,Tricoptera
4587,"-22,957,444","-43,277,639",Odontoceridae,Tricoptera
4588,"-22,466,389","-43,082,306",Odontoceridae,Tricoptera
4589,"-22,468,083","-43,080,028",Odontoceridae,Tricoptera
4590,"-224,695","-43,072,194",Odontoceridae,Tricoptera
4591,"-22,363,056","-42,310,444",Odontoceridae,Tricoptera
4592,"-22,466,389","-43,082,306",Odontoceridae,Tricoptera
4593,"-22,328,056","-44,600,333",Odontoceridae,Tricoptera
4594,"-22,363,056","-42,310,444",Odontoceridae,Tricoptera
4595,"-22,391,583","-42,485",Odontoceridae,Tricoptera
4596,"-22,365,583","-42,253,639",Odontoceridae,Tricoptera
4597,"-22,238,278","-42,059,111",Odontoceridae,Tricoptera
4598,"-2,229,525",-41.88,Odontoceridae,Tricoptera
4599,"-22,464,083","-43,090,528",Odontoceridae,Tricoptera
4600,"-22,465,167","-43,087,667",Odontoceridae,Tricoptera
4601,"-22,339,833","-4,220,375",Odontoceridae,Tricoptera
4602,"-22,393,639","-42,305,722",Odontoceridae,Tricoptera
4603,"-22,391,583","-42,485",Odontoceridae,Tricoptera
4604,"-22,363,056","-42,310,444",Hydroptilidae,Tricoptera
4605,"-2,295,425","-43,291,639",Hydroptilidae,Tricoptera
4606,"-22,495,528","-42,997,417",Hydroptilidae,Tricoptera
4607,"-22,926,192","-44,623,556",Hydroptilidae,Tricoptera
4608,"-22,449,997","-43,016,664",Hydroptilidae,Tricoptera
4609,"-22,464,083","-43,090,528",Hydroptilidae,Tricoptera
4610,-22.4.695,"-43,072,304",Leptoceridae,Tricoptera
4611,"-22,405,247","-44,641,761",Leptoceridae,Tricoptera
4612,-22.4.695,"-43,072,194",Leptoceridae,Tricoptera
4613,"-22,330,472","-44,615,417",Leptoceridae,Tricoptera
4614,"-22,447,222","-43,005,694",Leptoceridae,Tricoptera
4615,"-22,447,472","-43,005,389",Leptoceridae,Tricoptera
4616,"-22,441,917","-44,613,583",Leptoceridae,Tricoptera
4617,"-22,454,972","-44,609,917",Leptoceridae,Tricoptera
4618,"-22,957,444","-43,277,639",Leptoceridae,Tricoptera
4619,"-22,238,278","-42,059,111",Leptoceridae,Tricoptera
4620,"-22,365,583","-42,253,639",Leptoceridae,Tricoptera
4621,"-2,229,525",-41.88,Leptoceridae,Tricoptera
4622,"-22,339,833","-4,220,375",Leptoceridae,Tricoptera
4623,"-22,393,639","-42,305,722",Leptoceridae,Tricoptera
4624,"-22,957,444","-43,277,639",Leptoceridae,Tricoptera
4625,"-22,449,997","-43,016,664",Leptoceridae,Tricoptera
4626,"-233,425","-44,605,556",Leptoceridae,Tricoptera
4627,"-23,345,278","-44,722,222",Leptoceridae,Tricoptera
4628,"-22,427,286","-44,618,267",Leptoceridae,Tricoptera
4629,"-22,437,797","-44,605,325",Leptoceridae,Tricoptera
4630,"-22,328,056","-44,600,333",Leptoceridae,Tricoptera
4631,"-22,292,139","-41,688,192",Leptoceridae,Tricoptera
4632,"-22,464,083","-43,090,528",Leptoceridae,Tricoptera
4633,"-22,447,472","-43,005,389",Leptoceridae,Tricoptera
4634,"-22,468,083","-43,080,028",Leptoceridae,Tricoptera
4635,"-22,926,192","-44,623,556",Leptoceridae,Tricoptera
4636,"-22,948,889","-43,285,833",Leptoceridae,Tricoptera
4637,"-22,468,083","-43,080,028",Leptoceridae,Tricoptera
4638,"-22,430,556","-42,770,722",Leptoceridae,Tricoptera
4639,"-22,430,556","-42,770,722",Leptoceridae,Tricoptera
4640,-22.95.775,"-43,289",Leptoceridae,Tricoptera
4641,-22.95.775,"-43,289",Leptoceridae,Tricoptera
4642,-22.95.775,"-43,289",Leptoceridae,Tricoptera
4643,"-22,238,278","-42,059,111",Hydroptilidae,Tricoptera
4644,-22.29.525,-41.88,Hydroptilidae,Tricoptera
4645,"-22,339,833","-4,220,375",Leptoceridae,Tricoptera
4646,"-22,393,639","-42,305,722",Leptoceridae,Tricoptera
4647,"-22,363,056","-42,310,444",Leptoceridae,Tricoptera
4648,"-23,353,606","-44,654,442",Leptoceridae,Tricoptera
4649,"-23,338,056","-44,622,778",Leptoceridae,Tricoptera
4650,"-23,327,222","-44,644,444",Leptoceridae,Tricoptera
4651,"-23,328,889","-44,681,944",Leptoceridae,Tricoptera
4652,"-23,345,833","-44,606,667",Leptoceridae,Tricoptera
4653,"-23,345,278","-44,722,222",Leptoceridae,Tricoptera
4654,"-23,351,389","-44,727,222",Polycentropodidae,Tricoptera
4655,"-22,427,286","-44,618,267",Polycentropodidae,Tricoptera
4656,"-22,437,797","-44,605,325",Polycentropodidae,Tricoptera
4657,-22.95.425,"-43,291,639",Polycentropodidae,Tricoptera
4658,"-22,328,056","-44,600,333",Polycentropodidae,Tricoptera
4659,"-22,427,389","-44,619,361",Polycentropodidae,Tricoptera
4660,"-22,468,083","-43,080,028",Polycentropodidae,Tricoptera
4661,"-22,468,083","-43,080,028",Hydroptilidae,Tricoptera
4662,"-22,936,056","-43,441,333",Odontoceridae,Tricoptera
4663,"-22,934,889","-434,485",Odontoceridae,Tricoptera
4664,"-22,933,167","-43,448,056",Odontoceridae,Tricoptera
4665,"-22,926,192","-44,623,556",Odontoceridae,Tricoptera
4666,"-2,295,425","-43,291,639",Leptoceridae,Tricoptera
4667,"-22,468,083","-43,080,028",Leptoceridae,Tricoptera
4668,"-23,182,833","-44,201,306",Leptoceridae,Tricoptera
4669,-22.95.425,"-43,291,639",Leptoceridae,Tricoptera
4670,-22.95.425,"-43,291,639",Leptoceridae,Tricoptera
4671,"-22,328,056","-44,600,333",Leptoceridae,Tricoptera
4672,"-22,910,583","-44,410,667",Leptoceridae,Tricoptera
4673,"-22,330,472","-44,615,417",Leptoceridae,Tricoptera
4674,"-22,447,472","-43,005,389",Leptoceridae,Tricoptera
4675,"-22,447,472","-43,005,389",Leptoceridae,Tricoptera
4676,"-22,339,833","-4,220,375",Hydroptilidae,Tricoptera
4677,"-22,393,639","-42,305,722",Hydroptilidae,Tricoptera
4678,"-22,391,583","-42,485",Hydroptilidae,Tricoptera
4679,"-22,363,056","-42,310,444",Hydroptilidae,Tricoptera
4680,"-22,959,361","-43,289",Hydroptilidae,Tricoptera
4681,"-22,495","-42,998,056",Hydroptilidae,Tricoptera
4682,"-22,408,333","-42,031,361",Hydroptilidae,Tricoptera
4683,"-22,441,917","-44,613,583",Hydroptilidae,Tricoptera
4684,-22.95.425,"-43,291,639",Philopotamidae,Tricoptera
4685,"-22,447,472","-43,005,389",Philopotamidae,Tricoptera
4686,-23.35,"-44,733,331",Philopotamidae,Tricoptera
4687,"-23,353,606","-44,654,442",Philopotamidae,Tricoptera
4688,"-224,565","-42,997,139",Philopotamidae,Tricoptera
4689,"-22,456,944","-42,997,722",Philopotamidae,Tricoptera
4690,"-22,427,286","-44,618,267",Philopotamidae,Tricoptera
4691,"-22,437,797","-44,605,325",Philopotamidae,Tricoptera
4692,-22.95.425,"-43,291,639",Philopotamidae,Tricoptera
4693,"-22,629,889","-42,351,389",Calamoceratidae,Tricoptera
4694,"-22,451,222","-43,001,306",Calamoceratidae,Tricoptera
4695,-22.95.425,"-43,291,639",Calamoceratidae,Tricoptera
4696,-22.95.425,"-43,291,639",Calamoceratidae,Tricoptera
4697,"-22,948,833","-43,269,333",Calamoceratidae,Tricoptera
4698,-22.4.055,"-44,642,194",Calamoceratidae,Tricoptera
4699,-22.4.055,"-44,642,194",Calamoceratidae,Tricoptera
4700,"-22,956,361","-43,289,944",Calamoceratidae,Tricoptera
4701,"-22,956,361","-43,289,944",Calamoceratidae,Tricoptera
4702,-22.95.425,"-43,291,639",Calamoceratidae,Tricoptera
4703,"-22,465,056","-43,087,778",Calamoceratidae,Tricoptera
4704,"-22,465,389","-43,087,306",Calamoceratidae,Tricoptera
4705,"-22,465,694","-43,086,194",Calamoceratidae,Tricoptera
4706,"-22,449,997","-43,016,664",Calamoceratidae,Tricoptera
4707,"-22,956,361","-43,289,944",Calamoceratidae,Tricoptera
4708,"-22,959,361","-43,277,833",Calamoceratidae,Tricoptera
4709,"-22,959,361","-43,277,361",Calamoceratidae,Tricoptera
4710,"-22,238,278","-42,059,111",Calamoceratidae,Tricoptera
4711,"-2,229,525",-41.88,Calamoceratidae,Tricoptera
4712,"-22,339,833","-4,220,375",Calamoceratidae,Tricoptera
4713,"-22,393,639","-42,305,722",Calamoceratidae,Tricoptera
4714,"-22,391,583","-42,485",Calamoceratidae,Tricoptera
4715,"-22,363,056","-42,310,444",Calamoceratidae,Tricoptera
4716,"-22,959,361","-43,277,833",Calamoceratidae,Tricoptera
4717,"-22,959,361","-43,277,833",Calamoceratidae,Tricoptera
4718,"-2,295,425","-43,291,639",Calamoceratidae,Tricoptera
4719,"-22,946,917","-43,292,306",Calamoceratidae,Tricoptera
4720,"-22,948,833","-43,286",Calamoceratidae,Tricoptera
4721,"-22,328,056","-44,600,333",Calamoceratidae,Tricoptera
4722,"-22,330,472","-44,615,417",Polycentropodidae,Tricoptera
4723,"-22,421,639","-42,529,389",Polycentropodidae,Tricoptera
4724,"-22,447,222","-43,005,694",Polycentropodidae,Tricoptera
4725,"-22,447,472","-43,005,389",Polycentropodidae,Tricoptera
4726,"-22,448,278","-43,007,611",Polycentropodidae,Tricoptera
4727,"-22,456,944","-42,997,722",Polycentropodidae,Tricoptera
4728,"-22,451,222","-43,001,306",Polycentropodidae,Tricoptera
4729,"-22,464,083","-43,090,528",Polycentropodidae,Tricoptera
4730,"-22,465,056","-43,087,778",Polycentropodidae,Tricoptera
4731,"-22,465,389","-43,087,306",Polycentropodidae,Tricoptera
4732,"-22,465,708","-43,086,194",Polycentropodidae,Tricoptera
4733,"-22,465,722","-43,086,194",Polycentropodidae,Tricoptera
4734,"-22,934,889","-434,485",Polycentropodidae,Tricoptera
4735,"-22,933,167","-43,448,056",Polycentropodidae,Tricoptera
4736,"-22,926,192","-44,623,556",Polycentropodidae,Tricoptera
4737,"-22,449,997","-43,016,664",Polycentropodidae,Tricoptera
4738,-22.95.425,"-43,291,639",Polycentropodidae,Tricoptera
4739,-22.95.775,"-43,289",Polycentropodidae,Tricoptera
4740,"-22,959,361","-43,277,833",Polycentropodidae,Tricoptera
4741,"-22,957,444","-43,277,639",Polycentropodidae,Tricoptera
4742,"-22,946,917","-43,292,306",Polycentropodidae,Tricoptera
4743,"-22,948,833","-43,286",Polycentropodidae,Tricoptera
4744,"-22,948,889","-43,285,833",Hydroptilidae,Tricoptera
4745,"-22,959,361","-43,277,833",Hydroptilidae,Tricoptera
4746,"-22,959,361","-43,277,833",Hydroptilidae,Tricoptera
4747,-22.95.425,"-43,291,639",Hydroptilidae,Tricoptera
4748,-22.95.425,"-43,291,639",Hydroptilidae,Tricoptera
4749,"-22,946,917","-43,292,306",Hydroptilidae,Tricoptera
4750,"-22,946,917","-43,292,306",Hydroptilidae,Tricoptera
4751,"-22,948,833","-43,269,333",Hydroptilidae,Tricoptera
4752,"-22,948,833","-43,269,333",Hydropsychidae,Tricoptera
4753,"-22,954,444","-43,288,944",Hydropsychidae,Tricoptera
4754,"-23,182,833","-44,201,306",Hydropsychidae,Tricoptera
4755,"-22,363,056","-42,310,444",Hydropsychidae,Tricoptera
4756,"-22,369,822","-44,628,469",Hydropsychidae,Tricoptera
4757,"-22,946,917","-43,292,306",Hydropsychidae,Tricoptera
4758,-22.95.425,"-43,291,639",Hydropsychidae,Tricoptera
4759,"-22,948,833","-43,269,333",Hydropsychidae,Tricoptera
4760,"-22,410,556","-44,545",Hydropsychidae,Tricoptera
4761,"-22,956,667","-43,278,056",Hydropsychidae,Tricoptera
4762,"-22,538,889","-422,925",Hydropsychidae,Tricoptera
4763,"-22,454,861","-42,999",Hydropsychidae,Tricoptera
4764,"-22,450,528","-43,013,722",Hydropsychidae,Tricoptera
4765,"-22,481,778","-43,013,333",Hydropsychidae,Tricoptera
4766,"-22,448,472","-43,013,194",Hydropsychidae,Tricoptera
4767,"-22,480,556","-42,204,167",Hydropsychidae,Tricoptera
4768,"-22,516,667","-42,983,333",Hydropsychidae,Tricoptera
4769,"-22,483,333","-42,983,333",Hydropsychidae,Tricoptera
4770,"-22,433,333","-42,983,333",Hydropsychidae,Tricoptera
4771,"-22,433,333","-42,983,333",Hydropsychidae,Tricoptera
4772,"-22,498,056","-43,073,331",Hydropsychidae,Tricoptera
4773,"-22,516,667","-42,983,333",Hydropsychidae,Tricoptera
4774,"-22,483,333","-42,983,333",Hydropsychidae,Tricoptera
4775,"-22,433,333","-42,983,333",Hydropsychidae,Tricoptera
4776,"-22,433,333","-42,983,333",Hydropsychidae,Tricoptera
4777,"-22,953,611","-43,281,944",Hydropsychidae,Tricoptera
4778,"-22,959,722","-43,275,833",Hydropsychidae,Tricoptera
4779,"-22,959,361","-43,277,833",Hydropsychidae,Tricoptera
4780,-22.95.425,"-43,291,639",Hydropsychidae,Tricoptera
4781,"-22,456,556","-42,997,083",Hydropsychidae,Tricoptera
4782,"-22,447,222","-43,005,694",Hydropsychidae,Tricoptera
4783,"-22,448,278","-43,007,611",Hydropsychidae,Tricoptera
4784,"-22,448,417","-43,013,528",Hydropsychidae,Tricoptera
4785,"-22,452,333","-43,015,222",Hydropsychidae,Tricoptera
4786,"-22,470,056","-43,071,861",Hydropsychidae,Tricoptera
4787,"-22,936,056","-43,441,333",Hydropsychidae,Tricoptera
4788,"-22,935,611","-43,439,167",Hydropsychidae,Tricoptera
4789,"-22,934,889","-434,485",Hydropsychidae,Tricoptera
4790,"-22,933,167","-43,448,056",Hydropsychidae,Tricoptera
4791,"-22,926,192","-44,623,556",Hydropsychidae,Tricoptera
4792,"-22,449,997","-43,016,664",Hydropsychidae,Tricoptera
4793,"-22,957,444","-43,277,639",Hydropsychidae,Tricoptera
4794,"-22,349,139","-44,693,856",Hydropsychidae,Tricoptera
4795,"-22,407,878","-44,651,078",Hydropsychidae,Tricoptera
4796,"-22,959,361","-43,277,833",Sem Informa̵̤es,Tricoptera
4797,-22.95.425,"-43,291,639",Sem Informa̵̤es,Tricoptera
4798,"-22,447,778","-42,984,722",Sem Informa̵̤es,Tricoptera
4799,"-22,456,389","-42,996,667",Sem Informa̵̤es,Tricoptera
4800,"-22,466,389","-43,082,306",Sem Informa̵̤es,Tricoptera
4801,"-23,182,833","-44,201,306",Sem Informa̵̤es,Tricoptera
4802,"-22,956,361","-43,289,944",Sem Informa̵̤es,Tricoptera
4803,"-2,295,425","-43,291,639",Sem Informa̵̤es,Tricoptera
4804,"-22,957,444","-43,277,639",Sem Informa̵̤es,Tricoptera
4805,"-23,001,806","-44,457,389",Sem Informa̵̤es,Tricoptera
4806,"-22,330,472","-44,615,417",Sem Informa̵̤es,Tricoptera
4807,"-22,365,583","-42,253,639",Sem Informa̵̤es,Tricoptera
4808,"-2,229,525",-41.88,Sem Informa̵̤es,Tricoptera
4809,"-22,430,556","-42,770,722",Sem Informa̵̤es,Tricoptera
4810,"-22,447,472","-43,005,389",Sem Informa̵̤es,Tricoptera
4811,"-22,464,083","-43,090,528",Sem Informa̵̤es,Tricoptera
4812,"-22,464,111","-43,089,167",Sem Informa̵̤es,Tricoptera
4813,"-22,470,056","-43,074,528",Sem Informa̵̤es,Tricoptera
4814,-22.4.695,"-43,072,304",Sem Informa̵̤es,Tricoptera
4815,"-22,470,056","-43,071,861",Leptoceridae,Tricoptera
4816,"-22,339,833","-4,220,375",Leptoceridae,Tricoptera
4817,"-22,393,639","-42,305,722",Leptoceridae,Tricoptera
4818,"-22,391,583","-42,485",Leptoceridae,Tricoptera
4819,"-22,363,056","-42,310,444",Leptoceridae,Tricoptera
4820,"-22,405,247","-44,641,761",Leptoceridae,Tricoptera
4821,"-22,957,444","-43,277,639",Leptoceridae,Tricoptera
4822,"-22,466,389","-43,082,306",Leptoceridae,Tricoptera
4823,"-22,468,083","-43,080,028",Leptoceridae,Tricoptera
4824,"-224,695","-43,072,194",Leptoceridae,Tricoptera
4825,"-22,441,917","-44,613,583",Leptoceridae,Tricoptera
4826,"-22,454,833","-4,460,725",Leptoceridae,Tricoptera
4827,"-22,454,972","-44,609,917",Leptoceridae,Tricoptera
4828,"-22,405,247","-44,641,761",Leptoceridae,Tricoptera
4829,-22.3.522.,-42.3.025,Leptoceridae,Tricoptera
4830,-22.4.667,-42.65,Leptoceridae,Tricoptera
4831,-22.4.511,-42.6.489,Leptoceridae,Tricoptera
4832,-23.0.764,-44.6.975,Leptoceridae,Tricoptera
4833,-22..575,-43.3.639,Leptoceridae,Tricoptera
4834,-22.6.389,-43.5.256,Leptoceridae,Tricoptera
4835,-22.6.092,-43.5.689,Leptoceridae,Tricoptera
4836,-22.5.667,-42.5.667,Leptoceridae,Tricoptera
4837,-21.7.989,-41.6.042.,Leptoceridae,Tricoptera
4838,-21.7.989,-41.6.042.,Leptoceridae,Tricoptera
4839,-22.4.667,-43.8.167,Leptoceridae,Tricoptera
4840,-22..58,-43.3.161,Leptoceridae,Tricoptera
4841,-22.5.728,-43.4.183,Leptoceridae,Tricoptera
4842,-22.6.092,-43.5.689,Leptoceridae,Tricoptera
4843,-22..575,-43.3.639,Leptoceridae,Tricoptera
4844,-22.4.397,-42.6.353,Leptoceridae,Tricoptera
4845,-22.5.886,-42.6.033,Leptoceridae,Tricoptera
4846,-22.8.667,-43.7.667,Leptoceridae,Tricoptera
4847,-22.8.083,-43.6.272,Leptoceridae,Tricoptera
4848,-21.8.333,-42.5.667,Leptoceridae,Tricoptera
4849,-21.2.833,-41.3.167,Leptoceridae,Tricoptera
4850,-21.3.828,-41.1.828,Leptoceridae,Tricoptera
4851,-22.6.003,-44.1.703,Leptoceridae,Tricoptera
4852,-22.2.666,-41.8.586,Leptoceridae,Tricoptera
4853,-21.8.108,-41.6.322,Leptoceridae,Tricoptera
4854,-22.2.033,-41.8.486,Leptoceridae,Tricoptera
4855,-21.8.361,-41.7.394,Leptoceridae,Tricoptera
4856,-21.4.667,-41.6.667,Leptoceridae,Tricoptera
4857,-21.65,-41.05,Leptoceridae,Tricoptera
4858,-21.6.333,-41.0.667,Leptoceridae,Tricoptera
4859,-21.6.333,-41.0.667,Leptoceridae,Tricoptera
4860,-21.6.333,-41.0.667,Leptoceridae,Tricoptera
4861,-21.6.333,-41.0.667,Leptoceridae,Tricoptera
4862,-21.6.333,-41.0.667,Leptoceridae,Tricoptera
4863,-21..8,-41.75,Leptoceridae,Tricoptera
4864,-22.8.667,-43.7.667,Leptoceridae,Tricoptera
4865,-22.8.419,-44.2.156,Heptapteridae,Peixe
4866,-22.78,-44.2.289,Heptapteridae,Peixe
4867,-22.7.925,-44.1.772,Heptapteridae,Peixe
4868,"-22,254",-44.3.588,Heptapteridae,Peixe
4869,"-22,254",-44.3.588,Heptapteridae,Peixe
4870,-22.3.654,-44.5.024,Heptapteridae,Peixe
4871,-21.4.634,-41.6.817,Heptapteridae,Peixe
4872,-21.7.989,-41.6.042.,Heptapteridae,Peixe
4873,-22.1.989,-41.8.397,Heptapteridae,Peixe
4874,-22.2.292,-42.1.272,Cichlidae,Peixe
4875,-22.78,-44.2.244.,Loricariidae,Peixe
4876,-22.4.667,-44.45,Loricariidae,Peixe
4877,-22.4.667,-44.45,Loricariidae,Peixe
4878,-22.2.833,-42.5.333,Loricariidae,Peixe
4879,-22.58,-43.3.161,Loricariidae,Peixe
4880,-22.6.667,-42.3.667,Loricariidae,Peixe
4881,-22.4.342,-43.2.556,Loricariidae,Peixe
4882,-22.4.356,-42.7.595,Ariidae,Peixe
4883,-22.0.659,"-43,163",Cichlidae,Peixe
4884,-22.2.21.9,-43.0.726,Characidae,Peixe
4885,-22.6.043,-42.2.659,Characidae,Peixe
4886,-21.3.609,-41.7.082,Characidae,Peixe
4887,-21.65,-41.05,Characidae,Peixe
4888,-22.,-41.3.833,Characidae,Peixe
4889,-21.65,-41.05,Characidae,Peixe
4890,-21.8,-41.75,Characidae,Peixe
4891,-22.8.667,-43.7.667,Characidae,Peixe
4892,-21.65,-41.05,Characidae,Peixe
4893,-22.4.667,-42.65,Characidae,Peixe
4894,-22.4.667,-42.6.167,Characidae,Peixe
4895,-22.3.864,-42.1.219,Characidae,Peixe
4896,-22.4.264,-42.0.392,Characidae,Peixe
4897,-21.9.167,-42.5.833,Characidae,Peixe
4898,-21.3.828,-41.1.828,Characidae,Peixe
4899,-22.8.733,-42.6.061,Characidae,Peixe
4900,-21.65,-41.05,Characidae,Peixe
4901,-21.65,-41.05,Characidae,Peixe
4902,-22.5.667,-42.5.667,Characidae,Peixe
4903,-22.65,-42.3.833,Characidae,Peixe
4904,-22.65,-42.3.833,Characidae,Peixe
4905,-22.65,-42.3.833,Characidae,Peixe
4906,"-226,667",-42.3.667,Characidae,Peixe
4907,-21.74,-41.3.331,Characidae,Peixe
4908,-21.74,-41.3.331,Characidae,Peixe
4909,-22.6.333,-42.3,Characidae,Peixe
4910,-22.,-41.3.833,Characidae,Peixe
4911,-21.4.667,-41.6.667,Characidae,Peixe
4912,-23.2.139,-44.2.917,Characidae,Peixe
4913,-23.0.414,-44.6.928,Characidae,Peixe
4914,-23.0.414,-44.6.939,Characidae,Peixe
4915,-22.4.828,-43.4.167,Characidae,Peixe
4916,-22..58,-43.3.161,Characidae,Peixe
4917,-22.6.092,-43.5.689,Characidae,Peixe
4918,-22.5.828,-43.4.469,Characidae,Peixe
4919,-22.4.511,-42.6.489,Characidae,Peixe
4920,-22.4.667,-42.65,Cichlidae,Peixe
