ID_,lat_x,long_y,lat_x_D,long_y_D,Ordem_,lat_final,long_final
ID 4199,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4221,-22.447.222,-43.005.694,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4222,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4275,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4277,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4284,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4389,-22.447.222,-43.005.694,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4419,-22.447.222,-43.005.694,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4420,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4549,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4576,-22.447.222,-43.005.694,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4577,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4614,-22.447.222,-43.005.694,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4615,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4633,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4674,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4675,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4685,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4724,-22.447.222,-43.005.694,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4725,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4782,-22.447.222,-43.005.694,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4810,-22.447.472,-43.005.389,"-22,447","-43,005",Tricoptera,"-22,447","-43,005"
ID 4225,-22.451.222,-43.001.306,"-22,451","-43,001",Tricoptera,"-22,451","-43,001"
ID 4423,-22.451.222,-43.001.306,"-22,451","-43,001",Tricoptera,"-22,451","-43,001"
ID 4694,-22.451.222,-43.001.306,"-22,451","-43,001",Tricoptera,"-22,451","-43,001"
ID 4728,-22.451.222,-43.001.306,"-22,451","-43,001",Tricoptera,"-22,451","-43,001"
ID 1117,-22.674.847,-43.000.489,"-22,674",-43,Peixe,"-22,674","-43,000"
ID 293,-43.00.388.889,-22.49.111.111,-43,"-22,49",Peixe,"-22,490","-43,000"
ID 5453,-22.4.911,-43.0.039,"-22,4",-43,Peixe,"-22,400","-43,000"
ID 4884,-22.2.21.9,-43.0.726,"-22,2",-43,Peixe,"-22,200","-43,000"
ID 4958,-22.2.21.9,-43.0.726,"-22,2",-43,Peixe,"-22,200","-43,000"
ID 4978,-22.2.21.9,-43.0.726,"-22,2",-43,Peixe,"-22,200","-43,000"
ID 5066,-22.2.21.9,-43.0.726,"-22,2",-43,Peixe,"-22,200","-43,000"
ID 5431,-22.2.21.9,-43.0.726,"-22,2",-43,Peixe,"-22,200","-43,000"
ID 621,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 633,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 1288,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 1494,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 1751,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 1849,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 2053,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 2180,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 2435,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 2633,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 3036,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 3059,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 3086,-22.029.314,-43.000.878,"-22,029",-43,Peixe,"-22,029","-43,000"
ID 5065,-22.0.378,-43.0.127,-22,-43,Peixe,"-22,000","-43,000"
ID 60,-22.454.861,-42.999,"-22,454","-42,999",Plecoptera,"-22,454","-42,999"
ID 3893,-22.454.861,-42.999,"-22,454","-42,999",Diptera,"-22,454","-42,999"
ID 3953,-22.454.861,-42.999,"-22,454","-42,999",Diptera,"-22,454","-42,999"
ID 4012,-22.454.861,-42.999,"-22,454","-42,999",Ephemeroptera,"-22,454","-42,999"
ID 4763,-22.454.861,-42.999,"-22,454","-42,999",Tricoptera,"-22,454","-42,999"
ID 4530,-22.495,-42.998.056,"-22,495","-42,998",Tricoptera,"-22,495","-42,998"
ID 4681,-22.495,-42.998.056,"-22,495","-42,998",Tricoptera,"-22,495","-42,998"
ID 4335,-22.495.528,-42.997.417,"-22,495","-42,997",Tricoptera,"-22,495","-42,997"
ID 4584,-22.495.528,-42.997.417,"-22,495","-42,997",Tricoptera,"-22,495","-42,997"
ID 4606,-22.495.528,-42.997.417,"-22,495","-42,997",Tricoptera,"-22,495","-42,997"
ID 4489,-224.565,-42.997.139,"-22,4565","-42,997",Tricoptera,"-22,456","-42,997"
ID 4688,-224.565,-42.997.139,"-22,4565","-42,997",Tricoptera,"-22,456","-42,997"
ID 4190,-22.456.556,-42.997.083,"-22,456","-42,997",Tricoptera,"-22,456","-42,997"
ID 4272,-22.456.942,-42.997.778,"-22,456","-42,997",Tricoptera,"-22,456","-42,997"
ID 4273,-22.456.942,-42.997.778,"-22,456","-42,997",Tricoptera,"-22,456","-42,997"
ID 4548,-22.456.556,-42.997.083,"-22,456","-42,997",Tricoptera,"-22,456","-42,997"
ID 4689,-22.456.944,-42.997.722,"-22,456","-42,997",Tricoptera,"-22,456","-42,997"
ID 4727,-22.456.944,-42.997.722,"-22,456","-42,997",Tricoptera,"-22,456","-42,997"
ID 4781,-22.456.556,-42.997.083,"-22,456","-42,997",Tricoptera,"-22,456","-42,997"
ID 4562,-22.456.389,-42.996.667,"-22,456","-42,996",Tricoptera,"-22,456","-42,996"
ID 4799,-22.456.389,-42.996.667,"-22,456","-42,996",Tricoptera,"-22,456","-42,996"
ID 1192,-22.497.222,-42.993.889,"-22,497","-42,993",Peixe,"-22,497","-42,993"
ID 2710,-22.497.222,-42.993.889,"-22,497","-42,993",Peixe,"-22,497","-42,993"
ID 607,-22.570.903,-42.986.756,"-22,57","-42,986",Peixe,"-22,570","-42,986"
ID 1299,-22.570.903,-42.986.756,"-22,57","-42,986",Peixe,"-22,570","-42,986"
ID 1419,-22.570.903,-42.986.756,"-22,57","-42,986",Peixe,"-22,570","-42,986"
ID 4289,-22.447.778,-42.984.722,"-22,447","-42,984",Tricoptera,"-22,447","-42,984"
ID 4798,-22.447.778,-42.984.722,"-22,447","-42,984",Tricoptera,"-22,447","-42,984"
ID 976,-22.533.333,-42.983.333,"-22,533","-42,983",Peixe,"-22,533","-42,983"
ID 4016,-22.516.667,-42.983.333,"-22,516","-42,983",Ephemeroptera,"-22,516","-42,983"
ID 4024,-22.516.667,-42.983.333,"-22,516","-42,983",Ephemeroptera,"-22,516","-42,983"
ID 4768,-22.516.667,-42.983.333,"-22,516","-42,983",Tricoptera,"-22,516","-42,983"
ID 4773,-22.516.667,-42.983.333,"-22,516","-42,983",Tricoptera,"-22,516","-42,983"
ID 4017,-22.483.333,-42.983.333,"-22,483","-42,983",Ephemeroptera,"-22,483","-42,983"
ID 4025,-22.483.333,-42.983.333,"-22,483","-42,983",Ephemeroptera,"-22,483","-42,983"
ID 4769,-22.483.333,-42.983.333,"-22,483","-42,983",Tricoptera,"-22,483","-42,983"
ID 4774,-22.483.333,-42.983.333,"-22,483","-42,983",Tricoptera,"-22,483","-42,983"
ID 3926,-22.458.333,-42.983.333,"-22,458","-42,983",Diptera,"-22,458","-42,983"
ID 392,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 393,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 695,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 732,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 906,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 907,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1067,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1068,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1187,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1188,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1189,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1190,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1324,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1360,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1673,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1854,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1887,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1888,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1889,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 1890,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2142,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2258,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2259,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2514,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2515,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2516,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2834,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2835,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2836,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 2946,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3099,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3289,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3290,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3345,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3346,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3443,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3444,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3445,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3496,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3497,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3700,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3701,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 3702,-22.448.561,-42.983.517,"-22,448","-42,983",Peixe,"-22,448","-42,983"
ID 4018,-22.433.333,-42.983.333,"-22,433","-42,983",Ephemeroptera,"-22,433","-42,983"
ID 4026,-22.433.333,-42.983.333,"-22,433","-42,983",Ephemeroptera,"-22,433","-42,983"
ID 4770,-22.433.333,-42.983.333,"-22,433","-42,983",Tricoptera,"-22,433","-42,983"
ID 4771,-22.433.333,-42.983.333,"-22,433","-42,983",Tricoptera,"-22,433","-42,983"
ID 4775,-22.433.333,-42.983.333,"-22,433","-42,983",Tricoptera,"-22,433","-42,983"
ID 4776,-22.433.333,-42.983.333,"-22,433","-42,983",Tricoptera,"-22,433","-42,983"
ID 4086,-22.537.219,-42.981.942,"-22,537","-42,981",Decapoda,"-22,537","-42,981"
ID 1098,-22.532.853,-42.981.261,"-22,532","-42,981",Peixe,"-22,532","-42,981"
ID 1193,-22.499.444,-42.978.611,"-22,499","-42,978",Peixe,"-22,499","-42,978"
ID 2517,-22.499.444,-42.978.611,"-22,499","-42,978",Peixe,"-22,499","-42,978"
ID 2711,-22.499.444,-42.978.611,"-22,499","-42,978",Peixe,"-22,499","-42,978"
ID 2837,-22.499.444,-42.978.611,"-22,499","-42,978",Peixe,"-22,499","-42,978"
ID 3704,-22.499.444,-42.978.611,"-22,499","-42,978",Peixe,"-22,499","-42,978"
ID 1059,-22.544.722,-42.976.944,"-22,544","-42,976",Peixe,"-22,544","-42,976"
ID 2459,-22.544.722,-42.976.944,"-22,544","-42,976",Peixe,"-22,544","-42,976"
ID 1211,-22.871.222,-42.969.111,"-22,871","-42,969",Peixe,"-22,871","-42,969"
ID 1500,-22.871.222,-42.969.111,"-22,871","-42,969",Peixe,"-22,871","-42,969"
ID 4153,-22.733.333,-42.966.667,"-22,733","-42,966",Decapoda,"-22,733","-42,966"
ID 4154,-22.733.331,-42.966.667,"-22,733","-42,966",Decapoda,"-22,733","-42,966"
ID 4155,-22.733.331,-42.966.667,"-22,733","-42,966",Decapoda,"-22,733","-42,966"
ID 4168,-22.733.331,-42.966.667,"-22,733","-42,966",Decapoda,"-22,733","-42,966"
ID 4169,-22.733.331,-42.966.667,"-22,733","-42,966",Decapoda,"-22,733","-42,966"
ID 4176,-22.733.331,-42.966.667,"-22,733","-42,966",Decapoda,"-22,733","-42,966"
ID 4177,-22.733.333,-42.966.667,"-22,733","-42,966",Decapoda,"-22,733","-42,966"
ID 1215,-22.870.056,-42.961.056,"-22,87","-42,961",Peixe,"-22,870","-42,961"
ID 1217,-22.870.056,-42.961.056,"-22,87","-42,961",Peixe,"-22,870","-42,961"
ID 1218,-22.870.056,-42.961.056,"-22,87","-42,961",Peixe,"-22,870","-42,961"
ID 1502,-22.870.056,-42.961.056,"-22,87","-42,961",Peixe,"-22,870","-42,961"
ID 1503,-22.870.056,-42.961.056,"-22,87","-42,961",Peixe,"-22,870","-42,961"
ID 3663,-22.555.833,-42.961.389,"-22,555","-42,961",Peixe,"-22,555","-42,961"
ID 1505,-22.876.056,-42.958.528,"-22,876","-42,958",Peixe,"-22,876","-42,958"
ID 1216,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1219,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1220,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1222,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1223,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1224,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1225,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1226,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1504,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1507,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1508,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1509,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1510,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1511,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1512,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1779,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1780,-22.876.611,-42.957.611,"-22,876","-42,957",Peixe,"-22,876","-42,957"
ID 1307,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1308,-22.713.008,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1309,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1310,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1311,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1312,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1313,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1314,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1315,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1316,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1317,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1318,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 1691,-22.713.006,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 2041,-22.713.008,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 2645,-22.713.008,-42.952.131,"-22,713","-42,952",Peixe,"-22,713","-42,952"
ID 4945,-273.333,-42.95,"-27,3333","-42,95",Peixe,"-27,333","-42,950"
ID 268,-42.95.916.748,-22.45.499.992,"-42,95","-22,45",Peixe,"-22,450","-42,950"
ID 310,-42.95.916.748,-22.45.499.992,"-42,95","-22,45",Peixe,"-22,450","-42,950"
ID 383,-42.95.916.748,-22.45.499.992,"-42,95","-22,45",Peixe,"-22,450","-42,950"
ID 110,-22.538.006,-42.943.153,"-22,538","-42,943",Reptil,"-22,538","-42,943"
ID 114,-22.538.006,-42.943.153,"-22,538","-42,943",Reptil,"-22,538","-42,943"
ID 135,-22.538.006,-42.943.153,"-22,538","-42,943",Reptil,"-22,538","-42,943"
ID 152,-22.538.006,-42.943.153,"-22,538","-42,943",Reptil,"-22,538","-42,943"
ID 160,-22.538.006,-42.943.153,"-22,538","-42,943",Reptil,"-22,538","-42,943"
ID 177,-22.538.006,-42.943.153,"-22,538","-42,943",Reptil,"-22,538","-42,943"
ID 3818,-22.582.694,-42.941.917,"-22,582","-42,941",Molusca,"-22,582","-42,941"
ID 3819,-22.582.692,-42.941.917,"-22,582","-42,941",Molusca,"-22,582","-42,941"
ID 3820,-22.582.692,-42.941.917,"-22,582","-42,941",Molusca,"-22,582","-42,941"
ID 605,-22.816.694,-42.934.569,"-22,816","-42,934",Peixe,"-22,816","-42,934"
ID 2499,-22.916.817,-42.931.308,"-22,916","-42,931",Peixe,"-22,916","-42,931"
ID 2541,-22.916.817,-42.931.306,"-22,916","-42,931",Peixe,"-22,916","-42,931"
ID 1212,-22.857.083,-42.918.056,"-22,857","-42,918",Peixe,"-22,857","-42,918"
ID 1229,-22.857.083,-42.918.056,"-22,857","-42,918",Peixe,"-22,857","-42,918"
ID 1499,-22.857.083,-42.918.056,"-22,857","-42,918",Peixe,"-22,857","-42,918"
ID 1516,-22.857.083,-42.918.056,"-22,857","-42,918",Peixe,"-22,857","-42,918"
ID 911,-22.493.611,-42.908.333,"-22,493","-42,908",Peixe,"-22,493","-42,908"
ID 1194,-22.493.611,-42.908.333,"-22,493","-42,908",Peixe,"-22,493","-42,908"
ID 2469,-22.493.611,-42.908.333,"-22,493","-42,908",Peixe,"-22,493","-42,908"
ID 2503,-22.493.611,-42.908.333,"-22,493","-42,908",Peixe,"-22,493","-42,908"
ID 2791,-22.493.611,-42.908.333,"-22,493","-42,908",Peixe,"-22,493","-42,908"
ID 3447,-22.493.611,-42.908.333,"-22,493","-42,908",Peixe,"-22,493","-42,908"
ID 1701,-22.228.611,-42.908.056,"-22,228","-42,908",Peixe,"-22,228","-42,908"
ID 2151,-22.228.611,-42.908.056,"-22,228","-42,908",Peixe,"-22,228","-42,908"
ID 3393,-22.228.611,-42.908.056,"-22,228","-42,908",Peixe,"-22,228","-42,908"
ID 978,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 1173,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 1688,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 1859,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 2470,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 2721,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 2850,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 3296,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 3385,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 3500,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 3707,-22.414.089,-42.907.742,"-22,414","-42,907",Peixe,"-22,414","-42,907"
ID 1862,-22.235.706,-42.904.231,"-22,235","-42,904",Peixe,"-22,235","-42,904"
ID 1974,-22.235.706,-42.904.231,"-22,235","-42,904",Peixe,"-22,235","-42,904"
ID 2855,-22.235.706,-42.904.231,"-22,235","-42,904",Peixe,"-22,235","-42,904"
ID 3450,-22.235.706,-42.904.231,"-22,235","-42,904",Peixe,"-22,235","-42,904"
ID 3713,-22.235.706,-42.904.231,"-22,235","-42,904",Peixe,"-22,235","-42,904"
ID 1860,-22.415.233,-4.290.325,"-22,415","-42,90325",Peixe,"-22,415","-42,903"
ID 1794,-22.506.944,-42.903.333,"-22,506","-42,903",Peixe,"-22,506","-42,903"
ID 765,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 979,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 1174,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 1861,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 1881,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 2472,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 2723,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 2852,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 3297,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 3387,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 3502,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 3679,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 3709,-22.415.303,-42.903.033,"-22,415","-42,903",Peixe,"-22,415","-42,903"
ID 5007,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 5094,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 5215,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 5420,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 5421,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 5422,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 5423,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 5667,-22.5.333,-42.9.667,"-22,5","-42,9",Peixe,"-22,500","-42,900"
ID 4940,-22.455,-42.9.592,"-22,455","-42,9",Peixe,"-22,455","-42,900"
ID 4941,-22.455,-42.9.592,"-22,455","-42,9",Peixe,"-22,455","-42,900"
ID 5341,-22.455,-42.9.592,"-22,455","-42,9",Peixe,"-22,455","-42,900"
ID 5492,-22.455,-42.9.592,"-22,455","-42,9",Peixe,"-22,455","-42,900"
ID 5685,-22.455,-42.9.592,"-22,455","-42,9",Peixe,"-22,455","-42,900"
ID 5350,-22.4.553,-42.9.603,"-22,4","-42,9",Peixe,"-22,400","-42,900"
ID 5351,-22.4.553,-42.9.603,"-22,4","-42,9",Peixe,"-22,400","-42,900"
ID 613,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 974,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 1072,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 1415,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 1703,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 1830,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 1898,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 2073,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 2087,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 2477,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 2606,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
ID 2801,-22.517.778,-42.898.611,"-22,517","-42,898",Peixe,"-22,517","-42,898"
