OBJECTID_1,ID,Ordem,Familia,Especie,X,Y
1347,1382,Actinopterygii,Characiformes,Leporinus,"-21,7174","-41,924"
2558,2605,Actinopterygii,Siluriformes,Ancistrus,"-22,4486","-42,9835"
5270,5385,Cichliformes,Cichlidae,Sem informação,"-22,0494","-41,5869"
918,948,Actinopterygii,Siluriformes,Trichomycterus,"-22,403611","-42,588956"
1640,1675,Actinopterygii,Siluriformes,Hoplosternum,"-21,6347","-41,7614"
2624,2673,Actinopterygii,Siluriformes,Rineloricaria,"-22,4152","-42,9033"
4876,4981,Characiformes,Characidae,Sem informaçao,"-22,6472","-43,4516"
2496,2542,Actinopterygii,Siluriformes,Schizolecis,"-22,6136","-43,2281"
5129,5242,Characiformes,Characidae,Sem informaçao,"-22,6211","-43,2419"
1563,1598,Actinopterygii,Siluriformes,Trachelyopterus,"-22,426","-42,1742"
2009,2048,Actinopterygii,Characiformes,Hoplias,"-22,5378","-42,1336"
4771,4871,Characiformes,Characidae,Sem informaçao,"-22,6089","-43,5689"
2840,2905,Actinopterygii,Siluriformes,Hypostomus,"-21,6344","-42,0339"
4755,4855,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,6211","-43,2419"
951,985,Actinopterygii,Siluriformes,Trichomycterus,"-22,865556","-43,776111"
2911,2978,Actinopterygii,Siluriformes,Pimelodus,"-21,6372","-41,7577"
5080,5192,Characiformes,Characidae,Astyanax bimaculatus,"-22,3708","-41,7869"
873,903,Actinopterygii,Siluriformes,Trichomycterus,"-21,717389","-41,924028"
5265,5380,Cichliformes,Cichlidae,Crenicichla lacustris,"-22,6422","-43,9425"
2432,2475,Actinopterygii,Siluriformes,Hypostomus,"-21,6372","-41,7577"
6164,6314,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,7131","-42,9519"
1990,2029,Actinopterygii,Characiformes,Hoplias,"-22,237","-42,0201"
1942,1981,Actinopterygii,Characiformes,Hoplias,"-21,2376","-42,1226"
2167,2207,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
1917,1956,Actinopterygii,Characiformes,Cyphocharax,"-21,7485","-42,3424"
1330,1365,Actinopterygii,Characiformes,Hypomasticus,"-21,58","-42,1428"
4709,4809,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2189","-41,5069"
891,921,Actinopterygii,Siluriformes,Trichomycterus,"-22,407842","-42,87147"
1873,1912,Actinopterygii,Characiformes,Cyphocharax,"-21,6372","-41,7577"
1775,1811,Actinopterygii,Characiformes,Characidium,"-21,266","-42,1822"
1615,1650,Actinopterygii,Siluriformes,Hoplosternum,"-21,6981","-42,2389"
1928,1967,Actinopterygii,Characiformes,Cyphocharax,"-22,5591","-42,3334"
4029,4124,Characiformes,Anostomidae,Leporinus copelandii,"-22,1176","-43,2017"
1776,1812,Actinopterygii,Characiformes,Characidium,"-21,9647","-41,8361"
4296,4394,Characiformes,Characidae,Sem informaçao,"-22,1189","-43,0486"
2965,3032,Actinopterygii,Siluriformes,Pimelodus,"-21,58","-42,1428"
1965,2004,Actinopterygii,Characiformes,Hoplias,"-22,5572","-43,2772"
2361,2404,Actinopterygii,Siluriformes,Acentronichthys,"-22,5689","-43,3819"
4677,4777,Characiformes,Characidae,Astyanax bimaculatus,"-22,23","-41,86"
5022,5132,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,3708","-41,7869"
1964,2003,Actinopterygii,Characiformes,Hoplias,"-22,6042","-43,2211"
1575,1610,Actinopterygii,Siluriformes,Trachelyopterus,"-21,6347","-41,7614"
2543,2590,Actinopterygii,Siluriformes,Otothyris,"-22,3972","-42,095"
866,896,Actinopterygii,Siluriformes,Trichomycterus,"-21,850278","-42,453056"
1813,1849,Actinopterygii,Characiformes,Characidium,"-22,4486","-42,9835"
6626,6800,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,21","-41,93"
4514,4614,Characiformes,Characidae,Sem informaçao,"-22,5725","-43,1967"
5243,5358,Cichliformes,Cichlidae,Sem informação,"-22,8919","-42,5972"
2216,2256,Actinopterygii,Siluriformes,Pimelodella,"-22,2322","-41,9372"
904,934,Actinopterygii,Siluriformes,Trichomycterus,"-22,932028","-43,43889"
2874,2939,Actinopterygii,Siluriformes,Ancistrus,"-22,6122","-43,4181"
5282,5398,Cichliformes,Cichlidae,Coptodon rendalli,"-22,1872","-41,3975"
2177,2217,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
4568,4668,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,1067","-41,4722"
4005,4100,Characiformes,Anostomidae,Sem informaçao,"-22,8917","-43,2917"
5787,5919,Characiformes,Erythrinidae,Sem informação,"-21,9125","-41,4236"
5643,5770,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4489","-42,7717"
1857,1893,Actinopterygii,Characiformes,Characidium,"-22,8942","-42,7941"
3845,3935,Characiformes,Anostomidae,Sem informaçao,"-21,2378","-41,8275"
4867,4972,Characiformes,Characidae,Sem informaçao,"-22,6472","-43,4516"
4920,5026,Characiformes,Characidae,Sem informaçao,"-22,0592","-41,0833"
6173,6323,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,8408","-43,6089"
2327,2369,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5829","-42,5752"
5116,5229,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,2833","-41,7325"
5493,5615,Cichliformes,Cichlidae,Sem informação,"-22,5379","-42,3452"
3419,3494,Actinopterygii,Siluriformes,Microglanis,"-22,5406","-42,4317"
3374,3449,Actinopterygii,Characiformes,Prochilodus,"-22,2923","-41,8462"
6607,6780,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-22,23","-43,42"
2601,2650,Actinopterygii,Siluriformes,Loricariichthys,"-21,7174","-41,924"
2752,2802,Actinopterygii,Siluriformes,Neoplecostomus,"-22,404","-42,2352"
6105,6252,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-21,74","-41,3331"
4615,4715,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,0353","-41,2636"
2576,2625,Actinopterygii,Siluriformes,Otothyris,"-21,8503","-42,4531"
4563,4663,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,2014","-41,4992"
5792,5924,Characiformes,Erythrinidae,Sem informação,"-22,1792","-41,675"
5125,5238,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
3415,3490,Actinopterygii,Siluriformes,Microglanis,"-22,2322","-41,9372"
6121,6268,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,3708","-41,7869"
1836,1872,Actinopterygii,Characiformes,Characidium,"-22,2373","-42,0556"
4807,4909,Characiformes,Characidae,Mimagoniates microlepis,"-21,8625","-41,6797"
2195,2235,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5831","-43,4469"
2794,2844,Actinopterygii,Siluriformes,Rineloricaria,"-22,5147","-43,7542"
4369,4469,Characiformes,Characidae,Hyphessobrycon reticulatus,"-23,0139","-43,4864"
5122,5235,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,287","-41,7142"
2162,2202,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
2354,2397,Actinopterygii,Siluriformes,Pimelodella,"-22,6147","-43,3889"
5003,5112,Characiformes,Characidae,Mimagoniates microlepis,"-22,5379","-42,3452"
2335,2377,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5216","-42,6301"
4752,4852,Characiformes,Characidae,Sem informaçao,"-21,6358","-41,0222"
5462,5582,Cichliformes,Cichlidae,Sem informação,"-22,3708","-41,7869"
6759,6943,Siluriformes,Pseudopimelodidae,Microglanis parahybae,"-22,0494","-41,5869"
5167,5280,Cichliformes,Cichlidae,Cichla monoculus,"-22,4806","-42,2042"
2445,2488,Actinopterygii,Siluriformes,Hypostomus,"-21,6372","-41,7577"
5337,5456,Cichliformes,Cichlidae,Coptodon rendalli,"-22,0242","-41,0731"
2785,2835,Actinopterygii,Siluriformes,Schizolecis,"-22,5533","-42,693"
5036,5147,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,2844","-41,7303"
1916,1955,Actinopterygii,Characiformes,Cyphocharax,"-21,7485","-42,3424"
2340,2382,Actinopterygii,Siluriformes,Rhamdia,"-22,6152","-42,7362"
1973,2012,Actinopterygii,Characiformes,Sem Informações,"-22,8868","-42,6015"
5376,5496,Cichliformes,Cichlidae,Crenicichla lacustris,"-22,0431","-41,2275"
5346,5466,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,2142","-41,4981"
898,928,Actinopterygii,Siluriformes,Trichomycterus,"-22,451667","-43,207222"
5183,5297,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,9878","-43,5356"
1779,1815,Actinopterygii,Characiformes,Characidium,"-21,2376","-42,1226"
2196,2236,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5842","-43,4433"
2722,2772,Actinopterygii,Siluriformes,Hypostomus,"-21,7174","-41,924"
4554,4654,Characiformes,Characidae,Astyanax taeniatus,"-22,1989","-41,8397"
5238,5353,Cichliformes,Cichlidae,Cichla kelberi,"-22,4806","-42,2042"
2579,2628,Actinopterygii,Siluriformes,Hypostomus,"-22,8381","-43,5081"
2540,2587,Actinopterygii,Siluriformes,Hypostomus,"-22,426","-42,1742"
4142,4240,Siluriformes,Auchenipteridae,Trachelyopterus striatulus,"-22,1189","-43,0486"
5164,5277,Cichliformes,Cichlidae,Cichlasoma orientale,"-22,5947","-42,2525"
2857,2922,Actinopterygii,Siluriformes,Kronichthys,"-22,5897","-43,4333"
2813,2863,Actinopterygii,Siluriformes,Rineloricaria,"-22,6142","-43,1047"
2218,2258,Actinopterygii,Siluriformes,Pimelodella,"-22,2923","-41,8462"
1817,1853,Actinopterygii,Characiformes,Characidium,"-22,4972","-42,9939"
2958,3025,Actinopterygii,Siluriformes,Pimelodus,"-21,7174","-41,924"
5071,5183,Characiformes,Characidae,Oligosarcus hepsetus,"-22,1189","-43,0486"
913,943,Actinopterygii,Siluriformes,Trichomycterus,"-22,521556","-42,630111"
5035,5145,Characiformes,Characidae,Oligosarcus hepsetus,"-22,287","-41,714"
4442,4542,Characiformes,Characidae,Oligosarcus hepsetus,"-21,4408","-41,4124"
2919,2986,Actinopterygii,Siluriformes,Pimelodus,"-21,63","-42,0345"
4660,4760,Characiformes,Characidae,Sem informaçao,"-22,2631","-41,7183"
1692,1727,Actinopterygii,Siluriformes,Hoplosternum,"-21,6344","-42,0339"
4426,4526,Characiformes,Characidae,Sem informaçao,"-21,4634","-41,6817"
2270,2311,Actinopterygii,Siluriformes,Rhamdia,"-22,2415","-42,086"
2862,2927,Actinopterygii,Siluriformes,Hypostomus,"-22,5925","-43,414"
4461,4561,Characiformes,Characidae,Oligosarcus hepsetus,"-22,4164","-42,753"
2879,2944,Actinopterygii,Siluriformes,Macrotocinclus,"-22,5591","-42,3334"
914,944,Actinopterygii,Siluriformes,Trichomycterus,"-22,521556","-42,630108"
4614,4714,Characiformes,Characidae,Oligosarcus hepsetus,"-22,7258","-43,6792"
1975,2014,Actinopterygii,Characiformes,Hoplerythrinus,"-22,1984","-41,4643"
2605,2654,Actinopterygii,Siluriformes,Loricariichthys,"-21,58","-42,1428"
4969,5077,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,3708","-41,7869"
4508,4608,Characiformes,Characidae,Sem informaçao,"-22,6364","-43,6173"
3364,3439,Actinopterygii,Characiformes,Prochilodus,"-21,63","-42,0345"
1935,1974,Actinopterygii,Characiformes,Hoplerythrinus,"-21,4323","-41,0866"
5703,5832,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,2945","-41,7197"
4989,5097,Characiformes,Characidae,Sem informaçao,"-22,3708","-41,7869"
1635,1670,Actinopterygii,Siluriformes,Scleromystax,"-22,5039","-42,8931"
4599,4699,Characiformes,Characidae,Astyanax hastatus,"-22,7258","-43,6792"
4718,4818,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2211","-41,6847"
4956,5064,Characiformes,Characidae,Oligosarcus hepsetus,"-22,0592","-41,0833"
2796,2846,Actinopterygii,Siluriformes,Parotocinclus,"-22,8868","-42,6015"
6010,6146,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,4185","-41,828"
5242,5357,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4383","-42,203"
1915,1954,Actinopterygii,Characiformes,Cyphocharax,"-21,6347","-41,7614"
5392,5512,Cichliformes,Cichlidae,Cichlasoma paranaense,"-22,1983","-41,842"
3850,3940,Characiformes,Anostomidae,Leporinus copelandii,"-22,5042","-42,514"
4277,4375,Siluriformes,Auchenipteridae,Glanidium albescens,"-22,2469","-43,4885"
5086,5198,Characiformes,Characidae,Sem informaçao,"-22,6139","-43,4111"
5625,5751,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,6133","-43,4108"
2341,2383,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,4036","-42,589"
1697,1732,Actinopterygii,Siluriformes,Scleromystax,"-22,5781","-43,3928"
5325,5441,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,0592","-41,0833"
4414,4514,Characiformes,Characidae,Sem informaçao,"-21,4408","-41,4124"
5750,5882,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,1881","-41,6769"
5566,5691,Cichliformes,Cichlidae,Cichla kelberi,"-22,5669","-42,0486"
1672,1707,Actinopterygii,Siluriformes,Hoplosternum,"-21,7174","-41,924"
1546,1581,Actinopterygii,Siluriformes,Glanidium,"-21,6372","-41,7577"
1849,1885,Actinopterygii,Characiformes,Characidium,"-22,587","-42,6047"
2305,2347,Actinopterygii,Siluriformes,Pimelodella,"-21,58","-42,1428"
931,964,Actinopterygii,Siluriformes,Trichomycterus,"-22,634722","-43,521389"
4417,4517,Characiformes,Characidae,Astyanax bimaculatus,"-21,68","-41,28"
2316,2358,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,4419","-42,627"
1687,1722,Actinopterygii,Siluriformes,Scleromystax,"-22,5797","-43,4208"
2331,2373,Actinopterygii,Siluriformes,Rhamdia,"-22,5447","-42,9769"
4449,4549,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-21,4634","-41,6817"
2600,2649,Actinopterygii,Siluriformes,Hypostomus,"-21,7174","-41,924"
3947,4038,Characiformes,Anostomidae,Hypomasticus thayeri,"-21,8419","-42,5564"
5447,5567,Cichliformes,Cichlidae,Sem informação,"-22,4119","-41,8451"
5480,5602,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,3708","-41,7869"
2747,2797,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4419","-42,627"
4455,4555,Characiformes,Characidae,Sem informaçao,"-22,0803","-43,5078"
2419,2462,Actinopterygii,Siluriformes,Loricariichthys,"-21,7932","-41,5493"
3997,4092,Characiformes,Anostomidae,Hypomasticus mormyrops,"-22,8333","-43,8833"
1574,1609,Actinopterygii,Siluriformes,Trachelyopterus,"-21,6344","-42,0339"
4776,4876,Characiformes,Characidae,Sem informaçao,"-21,7989","-41,6042"
1826,1862,Actinopterygii,Characiformes,Characidium,"-22,9161","-42,6392"
5006,5115,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,3708","-41,7869"
2291,2333,Actinopterygii,Siluriformes,Rhamdia,"-21,6347","-41,7614"
2173,2213,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
5645,5772,Cichliformes,Cichlidae,Oreochromis niloticus,"-22,6928","-42,9553"
2669,2719,Actinopterygii,Siluriformes,Schizolecis,"-22,5828","-42,5747"
939,972,Actinopterygii,Siluriformes,Trichomycterus,"-22,652222","-43,401667"
4821,4925,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5783","-43,0639"
3388,3463,Actinopterygii,Characiformes,Prochilodus,"-21,6344","-42,0339"
4302,4400,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,2858","-41,7297"
5142,5255,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,287","-41,7147"
2630,2679,Actinopterygii,Siluriformes,Neoplecostomus,"-22,2042","-42,8827"
1596,1631,Actinopterygii,Siluriformes,Hoplosternum,"-21,2376","-42,1226"
5057,5168,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,3708","-41,7869"
2497,2543,Actinopterygii,Siluriformes,Parotocinclus,"-22,5967","-43,2381"
4712,4812,Characiformes,Characidae,Sem informaçao,"-22,0494","-41,5869"
4743,4843,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2344","-41,7003"
4747,4847,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,0883","-41,6228"
5622,5747,Cichliformes,Cichlidae,Crenicichla lacustris,"-22,2156","-41,8378"
5212,5327,Cichliformes,Cichlidae,Cichla kelberi,"-22,53","-44,57"
927,960,Actinopterygii,Siluriformes,Trichomycterus,"-22,614722","-43,388889"
2242,2282,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,4486","-42,9835"
2806,2856,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,5342","-43,0386"
3863,3953,Characiformes,Anostomidae,Hypomasticus mormyrops,"-22,4383","-42,203"
3382,3457,Actinopterygii,Characiformes,Prochilodus,"-21,58","-42,1428"
2693,2743,Actinopterygii,Siluriformes,Loricariichthys,"-21,6347","-41,7614"
5309,5425,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,2994","-41,6895"
1319,1354,Actinopterygii,Characiformes,Hypomasticus,"-21,9071","-41,7129"
2535,2582,Actinopterygii,Siluriformes,Ancistrus,"-22,426","-42,1742"
4965,5073,Characiformes,Characidae,Astyanax scabripinnis,"-22,9336","-43,6086"
4400,4500,Characiformes,Characidae,Astyanax parahybae,"-22,5292","-43,8119"
858,888,Actinopterygii,Siluriformes,Homodiaetus,"-22,540639","-42,431694"
3966,4060,Characiformes,Anostomidae,Sem informaçao,"-21,7","-42,1167"
1794,1830,Actinopterygii,Characiformes,Characidium,"-21,9071","-41,7129"
844,874,Actinopterygii,Siluriformes,Sem Informações,"-22,570903","-42,986756"
4217,4315,Siluriformes,Auchenipteridae,Trachelyopterus striatulus,"-21,0826","-41,9538"
1662,1697,Actinopterygii,Siluriformes,Scleromystax,"-22,4789","-42,6572"
4640,4740,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,1881","-41,6769"
2642,2691,Actinopterygii,Siluriformes,Hisonotus,"-22,237","-42,0201"
4705,4805,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,175","-41,3531"
6475,6642,Cyprinodontiformes,Rivulidae,Kryptolebias caudomarginatus,"-23,0067","-43,5725"
5051,5162,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,3708","-41,7869"
5472,5593,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4154","-41,8266"
6196,6346,Characiformes,Erythrinidae,Sem informação,"-22,2031","-41,4575"
854,884,Actinopterygii,Siluriformes,Trichomycterus,"-22,426008","-42,174189"
4306,4404,Characiformes,Characidae,Astyanax janeiroensis,"-22,6753","-42,9733"
3831,3921,Characiformes,Anostomidae,Leporinus copelandii,"-22,2156","-41,8378"
1698,1733,Actinopterygii,Siluriformes,Scleromystax,"-22,6122","-43,4181"
2735,2785,Actinopterygii,Siluriformes,Rineloricaria,"-21,58","-42,1428"
1777,1813,Actinopterygii,Characiformes,Characidium,"-21,9647","-41,8361"
2526,2572,Actinopterygii,Siluriformes,Parotocinclus,"-22,2322","-41,9372"
4330,4428,Characiformes,Characidae,Astyanax hastatus,"-22,9878","-43,5356"
2909,2976,Actinopterygii,Siluriformes,Pimelodus,"-21,5772","-41,5772"
4241,4339,Siluriformes,Auchenipteridae,Trachelyopterus striatulus,"-22,3708","-41,7869"
4935,5042,Characiformes,Characidae,Sem informação,"-22,5439","-42,2781"
2616,2665,Actinopterygii,Siluriformes,Rineloricaria,"-21,6347","-41,7614"
2405,2448,Actinopterygii,Siluriformes,Hypostomus,"-21,2679","-42,1684"
1334,1369,Actinopterygii,Characiformes,Hypomasticus,"-22,237","-42,0201"
2187,2227,Actinopterygii,Siluriformes,Pimelodella,"-21,63","-42,0345"
2245,2286,Actinopterygii,Siluriformes,Pimelodella,"-22,5039","-42,8931"
2554,2601,Actinopterygii,Siluriformes,Hypostomus,"-22,5406","-42,4317"
847,877,Actinopterygii,Siluriformes,Trichomycterus,"-22,579444","-43,436111"
5484,5606,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,3708","-41,7869"
1649,1684,Actinopterygii,Siluriformes,Hoplosternum,"-22,713","-42,9521"
5513,5636,Cichliformes,Cichlidae,Sem informação,"-22,3708","-41,7869"
2214,2254,Actinopterygii,Siluriformes,Pimelodella,"-22,226","-41,9755"
6150,6300,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,6667","-43,8333"
4348,4447,Characiformes,Characidae,Sem informaçao,"-22,1189","-43,0486"
5488,5610,Cichliformes,Cichlidae,Cichla kelberi,"-22,5664","-42,1358"
4864,4969,Characiformes,Characidae,Oligosarcus hepsetus,"-22,3364","-41,7858"
5777,5909,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,2356","-41,5497"
2691,2741,Actinopterygii,Siluriformes,Sem Informações,"-21,6347","-41,7614"
1802,1838,Actinopterygii,Characiformes,Characidium,"-22,426","-42,1742"
2663,2713,Actinopterygii,Siluriformes,Hisonotus,"-22,4789","-42,6572"
4907,5013,Characiformes,Characidae,Oligosarcus hepsetus,"-22,0592","-41,0833"
4562,4662,Characiformes,Characidae,Sem informaçao,"-22,1189","-43,0486"
2635,2684,Actinopterygii,Siluriformes,Rineloricaria,"-22,4078","-42,8714"
4367,4467,Characiformes,Characidae,Cheirodon parahybae,"-22,5203","-44,6739"
2685,2735,Actinopterygii,Siluriformes,Loricariichthys,"-21,6344","-42,0339"
2799,2849,Actinopterygii,Siluriformes,Parotocinclus,"-22,8942","-42,7941"
4695,4795,Characiformes,Characidae,Sem informaçao,"-22,2419","-41,704"
1642,1677,Actinopterygii,Siluriformes,Scleromystax,"-22,3828","-42,8576"
2582,2631,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4994","-42,9786"
5740,5872,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,6969","-43,6964"
6962,7165,Siluriformes,Pseudopimelodidae,Sem informação,"-21,8108","-41,6322"
